text,label
nomeusuario nomeusuario ia puxar do emoji do cao triste nao foi preciso,0
o argumento abriram o bueiro mas nao refuta uma so linha do que eu falei a verdade tortura ne paginaweb,0
o argumento da retardada e mostrar que sabe ler quero ver refutar o que falei com fatos logica e verdades paginaweb,1
o arranque da tour overdose de tourette otr foi assim a caravana segue ja dia 10 para vila real e dia 11 para a paginaweb,0
o arranque dooverdose de touretteon the road esta prestes a acontecer 4 fevfigueira da foz info reservasnomeusuario paginaweb,0
o atentado em orlando nao tem nada a ver com os discursos preconceituosos do trump e do bolsonaro a culpa e do estado islamico,1
nomeusuario espero que ganhem tenho muitos amigos do sporting e fica dificil falar com eles com uma distancia de 13 pontos,0
o balanco divulgado pela policia militar revelou que ao menos uma mulher foi agredida a cada quatro minutos no paginaweb,0
o barca viu o psg de branco e pensou que fosse o real ai deu no que deu ne kkkkkk,0
o barcelona empatou no campo do betis depois deste golo nao ter sido validado e obvio que aculpaedobenfica paginaweb,0
o barcelona venceu o psg gracas ao feminismo,0
o bataguas tambem vai ter de fazer o mesmo joana paginaweb,0
obg aos nossos grandes xerifes e chefes de policia pelo seu servico lideranca voces tem um verdadeiro amigo na paginaweb,0
o blocoesquerda pontadelanca na cultura de morte quer agora legalizar a eutanasia por mim defendo a vida e sua dignidade nomeusuario,0
o blocoesquerda promotor da eutanasia nao tinha este tema no seu programa eleitoral isto e honesto nomeusuario paginaweb,1
o bloco porao do dops e bem mais animado venha cair nessa folia nomeusuario paz paginaweb,1
o bolsonaro nao parabenizou o cunha de vdd gente isso e culpa da edicao do video,0
obomdeserbrasileiroe que pelo menos nao vem refugiados do oriente medio pra k os caras nao sao burro,1
o brasileiro esta cansado de ser enganado sos regime militar get out dilma,0
o brasil em crise e esse drogados so querem saber de droga paginaweb,0
o brasil nao quer legalizacao de drogas stf legalizacao das drogas e rejeitada pela maioria da populacao paginaweb,0
obrigada amigosja passamos de 600 inscritos em 24 horas inscrevase no meu novo canal de entrevistas vamos paginaweb,0
obrigado a nomeusuario pelos $20 bilhoes de investimento que estao criando mais de 45000 empregos de industria e c paginaweb,0
obrigado ao primeiro ministro da australia por falar a verdade sobre nossa educada conversa que a midia de noticias falsas distorceu otimo,0
obrigado brian krzanich ceo da nomeusuario um grande investimento $7 bilhoes em inovacao e empregos americanos paginaweb,0
obrigado eli lake do bloombarg view nsa e fbinao deveriam interferir em nossa politicae e uma situacao mu paginaweb,0
obrigado pelos grandes comicios por todo pais tremendo apoio vamos tornar a america grande novamente paginaweb,0
obrigado por todos os elogios na conferencia de imprensa ontem rush limbaugh disse que foi uma das melhores e a m paginaweb,0
obrigado porto hoje seguimos para aveiro teatro gretua 22h00 overdosedetourette ontheroad racharlenhapreta paginaweb,0
obrigado nomeusuario adorariamos telos aqui paginaweb samsung podera ter fabrica nos eua,0
obrigado sao muitas perguntas nao da pra responder tudo 1130 vou fuma um cigarro bebe uma caipira compra um frango assado joaquinresponde,0
observacao estamos na quaresma favor substituir o xis beicon por peixe frito o resto ta tudo liberado obrigado,0
observacao importante sobre o diainternacionaldamulher paginaweb,0
observador catarina kinnvall e similar a forma como o islao radical e a extremadireita paginaweb,1
o bullying dos hipocritas da comunicacao social e dos diversos sectores da sociedade forca nomeusuario paginaweb,0
o canada quer receber 40 mil refugiadosresumindo 40 mil desempregadosisso nao explicam para a populacao,1
o canalha e ditador nomeusuario conseguiu destruir a venezuela venezuelanos fogem para brasil e outros paises d paginaweb,1
o capitalismo realmente nao perdoa nada e a unica salvacao alem da ideologia sanguinaria do comunismo hipocrisia paginaweb,0
o cara e foda nem tomou posse e ja criou muito mais empregos que obama sequer sonhou paginaweb,0
o cara muda de turma de manha e a tarde ja vira relator da lava jato tem treta nao imagina paginaweb,0
o cara promove e celebra o assassinato de bebes indefesos no ventre da mae nao existe grau maior de podridao se paginaweb,0
o cara ta num carro roubado ao ser parado sai atirando contra pm e tem consigo armas e granada mas e suspeito paginaweb,0
o cds a plantar moralismo na vida politica portuguesa depois das demissoes irrevogaveis as demissoes fora de prazo aprende centeno,0
o cds avisou centeno das consequencias penais de mentir ao parlamento mas esta algum exdeputado do cds preso,1
o cerco esta se fechando pro obama obamainjail paginaweb,0
o cerco se fechando paginaweb,0
o ciclo do retardo a pessoa posta essa merda e zuada nao aguenta e protege a conta paginaweb,1
o colegiodompedroii chegou ao fim do pocovejam o cartaz colocado na unidade do centro no rj paginaweb,0
1 o nomeusuario criticava o governo 2 nomeusuario e nomeusuario entram no cqc 3 cqc acaba 4 ambos hj defendem o pt critic paginaweb,0
nomeusuario prefiro ser magra feia a ser gorda bonita mesmo se as gordas se arrumarem n adianta pela falta d elegancia do porte fisico,1
odeia o bolsonaro entao diz ai dos projeto dele que voce discorda e porque vamos ver sua inteligencia nivel de i paginaweb,0
odeio feministas so falam merda vamos fazer o q perfis falsos zoando coisas q nunca disseramkkk kkkkmitou,1
odeio gente que fala que so pq a iggy eh branca ela n pode cantar rap mano que,1
odeio mulher burra,1
odeio sapatao por isso nao desapega de ex nunka,1
o desejo do homem e pela mulher mas o desejo da mulher e pelo desejo do homem ou mais mulherdeverdade,0
o dia 17 de dezembro foi dedicado na integra a mais uma autentica maratona de reunioes na sede do pnr em lisboa paginaweb,0
o dia e das bruxas mas a noite e dos solteiros,0
o dia que todos os muculmanos morrercerteza que o inferno vai sobrecarregar,1
o diminutivo inho nao acompanha a trajetoria de um homem de verdade,0
o discurso de odio vale contra quem e de direitaevangelico pra lacrar paginaweb,1
o discurso do socialismo pode ate ser bonito mas so no capitalismo que tem comida iphone viagem pro exterior e etc,0
o dono desse twitter e autista so pode kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk paginaweb,1
o eca fechou os olhos para seu proprio estatuto que afirma que sexualidade so poder ser ensinada as criancas apos paginaweb,0
o eduardo bolsonaro nao cuspiu no jean isso e tudo truque de video seus manipulados,0
o eduardo lourenco e um daqueles pensadores que parece ter descoberto tarde o unicornio de conciliar deus com paginaweb,1
o engracado err correcao estupido e gastar todo esse tempo falando mal do feminismo e das pautas que ele considera imaginarias,1
o esquerdopata imbecil gosta do comunismo mas nao quer morar em cuba coreia do norte ou angola ou seja paises comu paginaweb,1
o estado da justica em portugal paginaweb renovarportugal,0
o estranho caso da tsu paginaweb renovarportugal pnr,0
o facebook caiu justo agora que eu ia compartilhar aquela imagem pra doar 0056442 centavos pra um coral de criancas mudas sem cabelo,1
o facebook caiu vamo voltar pro orkut galeraaa,0
o facebook usou o hijab para homenagear as mulheres no diadamulher o hijab e o maior simbolo de opressao islamica paginaweb,0
o falido nomeusuario cria grande noticia falsa sobre a china dizendo sr xi nao falou com sr trump desde nov 14 paginaweb,0
o falido nomeusuario foi forcado se desculpar aos seus assinantes pela pobre cobertura feita na minha vitoria nas elei paginaweb,0
o famoso nao tenho argumentos paginaweb,0
o fascismo da esquerda em dois prints nomeusuario paginaweb,0
o fbi e totalmente incapaz de parar os infiltrados na seguranca nacional que permearam nosso governo por muito te paginaweb,0
o feminismo do faca acontecer e outras variantes do feminismo empresarial falharam para a esmagadora maioria paginaweb,0
o feminismo e importante demais para ficar nas maos das feministas saiu na nomeusuario em pleno 8 de marco,0
o feminismo nao e capacho da esquerda voce e um nazista hahahahahaha que retardado refute o que eu fale paginaweb,0
o feminismo no brasil e mero cooptador de mulheres para a militancia esquerdista nao defende mulheres e apenas um paginaweb,1
oficialmente a mulher mais burra do mundo,1
o foco da resistencia e aqui ainda gostamos de mulher pinga rock n roll e futebol ainda gostamos de churrasco carne sangrenta,0
o futebol ainda respira paginaweb,0
nomeusuario essa mulher pq quem transa com um cara como esse vadia de burra essa garota escrota nao tem nada,1
o gay assumido bem resolvido e bem mais nomeusuario do que frangas arrogantes dissimulados que nao enfrentam a propria cara no espelho,0
o nomeusuario adora passar uma vergonha paginaweb,0
o nomeusuario quer o fim da pm usando a mesma para a sua seguranca nessas horas a fascista vira heroina,0
o general keith kellog o qual conheco ha um bom tempo tem grandes chances de ir pra nsa como outros 3 tambem te paginaweb,0
o henrique raposo ja tera dito que nada tem contra comunas ou fachos pois ate tem um amigo que e as duas coisas,1
nomeusuario deixa la que nao e apenas no algarve,0
nomeusuario esta assim tanto vento,0
o hino da cerimonia de tomada de posse do presidente que teve um reality showfoi cantado por uma miuda q esteve num reality show tudo dito,0
nomeusuario menos mal ainda ha esperanca pra voce,0
oi amores nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario vcs num tem nocao da correriaaaa aff xeru,0
o nomeusuario merece parabens por dar uma nomeusuario no nomeusuario do nomeusuario da serie ao vivotm paginaweb,0
oieeee amoresss to mtooo emocionadaaaa minha sobrinha lindaaa nasceuuu parabens kilma e lipe mano te amo bem vinda karol renovacao,0
oi lembra de mim eu nao lembro nem o que eu comi ontem rsrs voce me comeu ontem,0
nomeusuario ja vou por aqui no torrent pearl harbor tbm e otimo e tem quase 3 horas,0
nomeusuario nao vi esse nao vou vencer meu preconceito com ele e ver hahahahaha,0
nomeusuario sim mas filme bom tem que ser longo,0
o imbecil realmente nao sabe a diferenca entre um casal que se ama e pornografia incentivada na tv ha 100 anos at paginaweb,1
o imbecil usa uma ironia e figura de linguagem para responder mas nao consegue refutar nada do que falei paginaweb,1
oi nos somos sapatao kkkkkkkkkkkkkkkkkk,0
o intelectual e um tipo k chega as mesmas conclusoes do povo mas com uns anos de atraso paginaweb,1
oi pessoal aqui e a marisa lobo preciso de sua ajuda para assinar o meu canal no youtube preciso de pelo paginaweb,0
oi pessoal aqui e a marisa lobo preciso de sua ajuda se inscreva no meu canal no youtube paginaweb,0
o ira foi advertido formalmente por disparar um missel de guerra deveriam agradecer pelo ridiculo acordo que os eua fez com eles,1
o iran esta brincando com fogo eles nao agradecem pelo quao legal presidente obama foi com eles porque eu nao serei,0
o iran esta dominando cada vez mais o iraque apos os eua ter desperdicado tres trilhoes de dolares la obviamente ha muito tempo atras,0
o iran estava nos seus ultimos suspiros pronto prum colapso quando os eua veio com um salvavidas na forma de acordo c iran $150 bilhoes,0
oi vc e sapatao so n sabe ainda mas e,1
o nomeusuario nem assumiu e ja causa esse choro todo na pelegada em pleno comeco de 2017 imagine como sera ano paginaweb,0
o nomeusuario e tao lixo que esta acusando o nomeusuario de ser o mandante da exposicao da filha da maria do rosario,1
o jorge jesus acusou mesmo o regresso do kelvin ao porto,0
o jorge monforte e bue burra ya vai dizer que quer ter filhos com a mimada da bia a mulher que e pediu para abortar ahahahaha burro,0
o jornalismo e um poder censorio manipulador tendencioso e tantas vezes mentiroso afinal em que mundo vive a paginaweb,1
o nomeusuario ainda tem fe que vai funcionar acho que se colocar tb umas pombinhas brancas ai os bandidos des paginaweb,0
o nomeusuario consegue dizer na mesma materia que o cara entrou armado para roubar e ainda assim chamalo de sus paginaweb,0
o jose manuel coelho em vez de pedir asilo politico ao principado da pontinha devia era pedir a vila de cascais com o salgado resultou,0
o juiz abre nosso pais para possiveis terroristas e outros que nao tem como objetivo nossos melhores interesses os paginaweb,0
nomeusuario acordei sapatao hj,1
nomeusuario nomeusuario nomeusuario sim num pais a data ja cheio de muculmanos hoje esta bem pior,1
ola gatas e gato hahaha nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario nomeusuario,0
olga benario e a vagabunda comunista que o safado do getulio vargas entregou pro seu amigo adolf,1
olga benario vai toma no cu paginaweb,1
olha a canalhice na chamada como se a culpa fosse da lei e nao dos criminosos paginaweb,0
olha a cara do nomeusuario de qm ta ligando para o que esses cus sujos estao fazendo paginaweb,1
olha ae a oportunidade q vc queria ganhar o respeito do tico imperdivel paginaweb,0
olha a explosaooo qdo a portugal chegar o islao paginaweb,1
olha ai o dep exbbb pressionando a procuradoria para prejudicar o prefeito de ariquemes paginaweb,0
olha ai o que sempre digo repete o mesmo chavao que a militancia manda xinga o oponete nao refuta nada do paginaweb,0
